YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202508,206953,1291179,2,0.4,SSW,BOONE,36.3752,-82.434,3622512,8226040
202508,206953,1291179,3,0.23,W,CROUCH XRD,36.3697,-82.4242,3622182,8225452
202508,206953,1291179,4,1.24,SW,CROUCH XRD,36.3584,-82.437,3621504,8226220
202508,206953,1291180,1,1.17,NNW,BOONES CREEK,36.4151,-82.4296,3624906,8225776
202508,206953,1291180,2,1.38,N,BOONES CREEK,36.42,-82.42,3625200,8225200
202508,206953,1291180,3,1.1,N,BOONES CREEK,36.4157,-82.4166,3624942,8224996
202508,206953,1291180,4,0.84,NNW,BOONES CREEK,36.4108,-82.427,3624648,8225620
202508,205637,1283107,1,0.88,NE,HIXON,35.159,-85.219,359540,8513140
202508,206323,1287788,1,1.3,E,BLUFF CITY,36.4791,-82.2467,3628746,8214802
202508,206323,1287788,2,1.33,SW,SILVER GROVE,36.4858,-82.2362,3629148,8214172
202508,206323,1287788,3,1.49,SSW,SILVER GROVE,36.48,-82.23,3628800,8213800
202508,206323,1287788,4,1.58,ESE,BLUFF CITY,36.4735,-82.2428,3628410,8214568
202508,206323,1287785,1,0.89,ESE,VANCE,36.5154,-82.205,3630924,8212300
202508,206323,1287785,2,1.03,WSW,WEAVER,36.5151,-82.1976,3630906,8211856
202508,206323,1287785,3,1.15,ENE,SILVER GROVE,36.5054,-82.2005,3630324,8212030
202508,206323,1287785,4,0.73,NE,SILVER GROVE,36.5068,-82.21,3630408,8212600
202508,206323,1287787,1,0.99,ENE,CRESTWOOD HILLS,35.9231,-84.0527,3555386,843162
202508,206323,1287787,2,1.21,ENE,CRESTWOOD HILLS,35.9237,-84.0489,3555422,842934
202508,206323,1287787,3,1.17,E,CRESTWOOD HILLS,35.9199,-84.0492,3555194,842952
202508,206323,1287787,4,0.96,E,CRESTWOOD HILLS,35.9193,-84.0529,3555158,843174
202508,206323,1287789,1,0.53,S,FOUNTAIN CITY,36.0224,-83.9286,361344,8355716
202508,206323,1287789,2,0.77,SE,FOUNTAIN CITY,36.0226,-83.9198,361356,8355188
202508,206323,1287789,3,1.32,SSE,FOUNTAIN CITY,36.0129,-83.9196,36774,8355176
202508,206323,1287789,4,1.22,S,FOUNTAIN CITY,36.0124,-83.9291,36744,8355746
202508,206323,1287790,1,0.52,N,VANCE,36.5274,-82.2186,3631644,8213116
202508,206323,1287790,2,0.75,W,WEAVER,36.5189,-82.1935,3631134,8211610
202508,206323,1287790,3,1.21,WSW,WEAVER,36.5105,-82.1984,3630630,8211904
202508,206323,1287790,4,0.32,W,VANCE,36.5205,-82.2257,3631230,8213542
202508,206952,1291175,1,0.28,SSW,SOLWAY,35.9765,-84.1823,3558590,8410938
202508,206952,1291175,2,0.51,ESE,SOLWAY,35.9769,-84.1718,3558614,8410308
202508,206952,1291175,3,1.03,N,ROBINSON,35.9647,-84.167,3557882,8410020
202508,206952,1291175,4,1.1,NW,ROBINSON,35.9627,-84.182,3557762,8410920
202504,201395,1250538,1,1.33,ENE,RICHARD CITY,34.99,-85.73,3459400,8543800
202504,201395,1250539,1,1.49,SSW,LEES STATION,35.53,-85.26,3531800,8515600
202504,201395,1250540,1,0.0,N,SOLWAY,35.98,-84.18,3558800,8410800
202504,201395,1250541,1,1.38,S,TEN MILE,35.65,-84.68,3539000,8440800
202504,201395,1250542,1,1.33,ENE,RICHARD CITY,34.99,-85.73,3459400,8543800
202504,201395,1250543,1,0.56,E,GULF PARK,35.93,-84.07,3555800,844200
202504,199614,1235390,3,3.86,NE,ELLIS MILLS,36.334,-87.515,3620040,8730900
202504,199614,1235390,4,6.43,ESE,SILVERTON,36.178,-87.567,3610680,8734020
202504,199614,1235390,5,1.32,SSE,SILVERTON,36.202,-87.662,3612120,8739720
202504,199614,1235390,6,5.36,SSW,TENNESSEE RIDGE,36.246,-87.799,3614760,8747940
202504,199614,1235390,7,5.48,SSW,DANVILLE,36.244,-87.948,3614640,8756880
202504,199614,1235390,8,4.17,NW,DANVILLE,36.354,-87.982,3621240,8758920
202504,199614,1235390,1,2.59,N,SPRING HILL,36.367,-87.592,3622020,8735520
202504,199614,1235390,2,1.06,NE,SPRING HILL,36.342,-87.588,3620520,8735280
202504,199614,1235392,1,10.07,W,CONCORD,36.243,-87.95,3614580,8757000
202504,199614,1235392,2,3.68,W,CONCORD,36.232,-87.836,3613920,8750160
202504,199614,1235392,3,1.92,WNW,CONCORD,36.245,-87.799,3614700,8747940
202504,199614,1235392,4,3.26,ESE,WOOLWORTH,36.204,-87.665,3612240,8739900
202504,199614,1235392,5,3.18,NNW,DENVER,36.094,-87.947,365640,8756820
202504,199614,1235393,1,3.26,ESE,WOOLWORTH,36.204,-87.665,3612240,8739900
202504,199614,1235393,2,5.28,NE,MC EWEN,36.177,-87.567,3610620,8734020
202504,199614,1235393,3,3.5,SSE,FEW CHAPEL,36.056,-87.549,363360,8732940
202504,199614,1235393,4,0.56,SSW,BAKERVILLE,35.942,-87.882,3556520,8752920
202504,199614,1235393,5,3.01,SSW,HUSTBURG,35.939,-87.988,3556340,8759280
202504,199614,1235393,6,3.18,NNW,DENVER,36.094,-87.947,365640,8756820
202504,199614,1235395,1,3.5,SSE,FEW CHAPEL,36.056,-87.549,363360,8732940
202504,199614,1235395,2,4.91,ESE,MILLTOWN,35.969,-87.351,3558140,8721060
202504,199614,1235395,3,4.8,SSW,BOLD SPGS,35.904,-87.707,3554240,8742420
202504,199614,1235395,4,5.8,E,PRUETTE SPG,35.839,-87.717,3550340,8743020
202504,199614,1235395,5,0.5,NNE,PRUETTE SPG,35.837,-87.818,3550220,8749080
202504,199614,1235395,6,5.24,W,PRUETTE SPG,35.838,-87.913,3550280,8754780
202504,199614,1235395,7,6.56,SSW,SYCAMORE LNDG,35.841,-87.961,3550460,8757660
202504,199614,1235395,8,3.01,SSW,HUSTBURG,35.939,-87.988,3556340,8759280
202504,199614,1235396,1,10.07,W,CONCORD,36.243,-87.95,3614580,8757000
202504,199614,1235396,2,3.68,W,CONCORD,36.232,-87.836,3613920,8750160
202504,199614,1235396,3,3.49,ESE,WOOLWORTH,36.201,-87.662,3612060,8739720
202504,199614,1235396,4,5.33,NE,MC EWEN,36.178,-87.567,3610680,8734020
202504,199614,1235396,5,3.44,SSE,FEW CHAPEL,36.057,-87.549,363420,8732940
202504,199614,1235396,6,0.39,WNW,SYCAMORE LNDG,35.933,-87.926,3555980,8755560
202504,199614,1235396,7,2.05,WNW,HUSTBURG,35.993,-88.003,3559580,88180
202504,199614,1235397,1,3.44,SSE,FEW CHAPEL,36.057,-87.549,363420,8732940
202504,199614,1235397,2,3.85,E,POPLAR GROVE,35.971,-87.532,3558260,8731920
202504,199614,1235397,3,3.22,SE,POPLAR GROVE,35.949,-87.557,3556940,8733420
202504,199614,1235397,4,4.74,SSW,BOLD SPGS,35.905,-87.707,3554300,8742420
202504,199614,1235397,5,5.8,E,PRUETTE SPG,35.839,-87.717,3550340,8743020
202504,199614,1235397,6,6.58,SSW,SYCAMORE LNDG,35.841,-87.962,3550460,8757720
202504,199614,1235397,7,0.39,WNW,SYCAMORE LNDG,35.933,-87.926,3555980,8755560
202504,199614,1235398,1,7.89,NNW,PINE VIEW,35.841,-87.963,3550460,8757780
202504,199614,1235398,2,7.54,N,PINE VIEW,35.838,-87.911,3550280,8754660
202504,199614,1235398,3,5.38,NNW,DE PRIEST BEND,35.804,-87.85,3548240,8751000
202504,199614,1235398,4,5.48,NW,LOBELVILLE,35.837,-87.818,3550220,8749080
202504,199614,1235398,5,4.48,NNE,LOBELVILLE,35.839,-87.717,3550340,8743020
202504,199614,1235398,6,4.87,ENE,CHESTNUT GROVE,35.664,-87.744,3539840,8744640
202504,199614,1235398,7,7.92,E,CHESTNUT GROVE,35.628,-87.679,3537680,8740740
202504,199614,1235398,8,3.72,NNE,PETERS LNDG,35.531,-87.979,3531860,8758740
202504,199614,1235399,1,7.92,E,CHESTNUT GROVE,35.628,-87.679,3537680,8740740
202504,199614,1235399,2,9.58,E,SUGAR HILL,35.568,-87.651,3534080,8739060
202504,199614,1235399,3,7.42,E,SUGAR HILL,35.55,-87.688,3533000,8741280
202504,199614,1235399,4,7.89,ESE,SUGAR HILL,35.505,-87.691,3530300,8741460
202504,199614,1235399,5,6.87,ESE,SUGAR HILL,35.505,-87.711,3530300,8742660
202504,199614,1235399,6,6.36,E,FLAT WOOD,35.484,-87.717,3529040,8743020
202504,199614,1235399,7,3.9,S,PETERS LNDG,35.424,-88.009,3525440,88540
202504,199614,1235399,8,3.72,NNE,PETERS LNDG,35.531,-87.979,3531860,8758740
202504,201395,1250544,1,1.83,WSW,ALTON PARK,34.99,-85.35,3459400,8521000
202504,201395,1250545,1,0.69,S,ROBINSON,35.94,-84.17,3556400,8410200
202504,201395,1250546,1,1.49,NNE,RATHBURN,35.3,-85.16,3518000,859600
202504,201395,1250547,1,0.89,SW,FIVE PTS,35.44,-85.03,3526400,851800
202504,201395,1250548,1,0.56,W,FIVE PTS,35.45,-85.03,3527000,851800
202504,201395,1250549,1,0.89,SW,COWARDS,35.94,-84.09,3556400,845400
202504,199614,1234503,1,4.35,NE,COBLE,35.82,-87.57,3549200,8734200
202504,199614,1234503,2,1.68,E,GRAHAM STATION,35.9,-87.5,3554000,8730000
202504,199614,1234503,3,4.18,N,PINEWOOD,35.98,-87.47,3558800,8728200
202504,199614,1234503,4,1.78,NE,NUNNELLY,35.89,-87.46,3553400,8727600
202504,199614,1234503,5,3.05,NW,GRINDERS,35.81,-87.54,3548600,8732400
202504,199614,1235400,1,7.89,NNW,PINE VIEW,35.841,-87.963,3550460,8757780
202504,199614,1235400,2,7.54,N,PINE VIEW,35.838,-87.911,3550280,8754660
202504,199614,1235400,3,5.38,NNW,DE PRIEST BEND,35.804,-87.85,3548240,8751000
202504,199614,1235400,4,5.48,NW,LOBELVILLE,35.837,-87.818,3550220,8749080
202504,199614,1235400,5,4.48,NNE,LOBELVILLE,35.839,-87.717,3550340,8743020
202504,199614,1235400,6,4.87,ENE,CHESTNUT GROVE,35.664,-87.744,3539840,8744640
202504,199614,1235400,7,9.21,E,CHESTNUT GROVE,35.609,-87.658,3536540,8739480
202504,199614,1235400,8,3.83,SSW,PETERS LNDG,35.432,-88.034,3525920,882040
202504,199614,1235402,1,9.21,E,CHESTNUT GROVE,35.609,-87.658,3536540,8739480
202504,199614,1235402,2,7.53,E,SUGAR HILL,35.549,-87.686,3532940,8741160
202504,199614,1235402,3,7.94,ESE,SUGAR HILL,35.505,-87.69,3530300,8741400
202504,199614,1235402,4,6.89,ESE,SUGAR HILL,35.506,-87.71,3530360,8742600
202504,199614,1235402,5,6.36,E,FLAT WOOD,35.483,-87.717,3528980,8743020
202504,199614,1235402,6,3.96,S,PETERS LNDG,35.423,-88.008,3525380,88480
202504,199614,1235402,7,3.83,SSW,PETERS LNDG,35.432,-88.034,3525920,882040
202504,199614,1235403,1,8.19,NNW,OAKWOOD,36.638,-87.641,3638280,8738460
202504,199614,1235403,2,6.51,ENE,BELDON,36.642,-87.115,3638520,876900
202504,199614,1235403,3,0.57,ENE,PORT ROYAL,36.554,-87.141,3633240,878460
202504,199614,1235403,4,2.23,SSW,MC ALLISTERS XRDS,36.32,-87.365,3619200,8721900
202504,199614,1235403,5,5.24,WSW,SHILOH,36.341,-87.587,3620460,8735220
202504,199614,1235404,1,0.57,ENE,PORT ROYAL,36.554,-87.141,3633240,878460
202504,199614,1235404,2,2.94,E,SHADY GROVE,36.462,-87.128,3627720,877680
202504,199614,1235404,3,1.52,NE,OAK PLAINS,36.445,-87.15,3626700,879000
202504,199614,1235404,4,4.16,ESE,MC ALLISTERS XRDS,36.319,-87.286,3619140,8717160
202504,199614,1235404,5,2.34,SSE,MC ALLISTERS XRDS,36.318,-87.336,3619080,8720160
202504,199614,1235405,1,8.19,NNW,OAKWOOD,36.638,-87.641,3638280,8738460
202504,199614,1235405,2,6.51,ENE,BELDON,36.642,-87.115,3638520,876900
202504,199614,1235405,3,2.94,E,SHADY GROVE,36.462,-87.128,3627720,877680
202504,199614,1235405,4,1.52,NE,OAK PLAINS,36.445,-87.15,3626700,879000
202504,199614,1235405,5,4.16,ESE,MC ALLISTERS XRDS,36.319,-87.286,3619140,8717160
202504,199614,1235405,6,5.24,WSW,SHILOH,36.341,-87.587,3620460,8735220
202504,199614,1235406,1,8.19,NNW,OAKWOOD,36.638,-87.641,3638280,8738460
202504,199614,1235406,2,6.51,ENE,BELDON,36.642,-87.115,3638520,876900
202504,199614,1235406,3,2.94,E,SHADY GROVE,36.462,-87.128,3627720,877680
202504,199614,1235406,4,1.52,NE,OAK PLAINS,36.445,-87.15,3626700,879000
202504,199614,1235406,5,4.16,ESE,MC ALLISTERS XRDS,36.319,-87.286,3619140,8717160
202504,199614,1235406,6,5.24,WSW,SHILOH,36.341,-87.587,3620460,8735220
202504,199614,1235409,1,3.77,ENE,CLAYLICK,36.185,-87.155,3611100,879300
202504,199614,1235409,2,4.39,ESE,PORTER,35.959,-87.206,3557540,8712360
202504,199614,1235409,3,1.84,WSW,IRON HILL,35.974,-87.352,3558440,8721120
202504,199614,1235409,4,0.85,WSW,POND,36.095,-87.444,365700,8726640
202504,201395,1250550,1,0.56,E,AMHERST,35.95,-84.02,3557000,841200
202504,201395,1250551,1,1.32,WSW,SHOOKS,35.91,-83.85,3554600,8351000
202504,201395,1250552,1,0.56,W,PUMPKIN CENTER,35.82,-84.09,3549200,845400
202504,201395,1250553,1,0.56,W,MARYVILLE,35.75,-83.98,3545000,8358800
202504,201395,1250554,1,0.69,S,GATLINBURG,35.71,-83.52,3542600,8331200
202504,201395,1250555,1,0.69,S,CASCADES,35.74,-83.63,3544400,8337800
202504,199614,1234504,1,4.35,NE,COBLE,35.82,-87.57,3549200,8734200
202504,199614,1234504,2,1.68,E,GRAHAM STATION,35.9,-87.5,3554000,8730000
202504,199614,1234504,3,4.18,N,PINEWOOD,35.98,-87.47,3558800,8728200
202504,199614,1234504,4,1.78,NE,NUNNELLY,35.89,-87.46,3553400,8727600
202504,199614,1234504,5,3.05,NW,GRINDERS,35.81,-87.54,3548600,8732400
202504,199614,1234505,1,0.56,E,NASHVILLE CORNELIA F,36.18,-86.69,3610800,8641400
202504,199614,1234505,2,2.17,SW,NASHVILLE CORNELIA F,36.16,-86.73,369600,8643800
202504,199614,1234505,3,0.89,NE,BRENTWOOD,36.04,-86.77,362400,8646200
202504,199614,1234505,4,0.56,E,BRENTWOOD,36.03,-86.77,361800,8646200
202504,199614,1234505,5,5.53,S,BROOKLIN,35.97,-86.62,3558200,8637200
202504,199614,1234505,6,0.56,W,RURAL HILL,36.07,-86.64,364200,8638400
202504,199614,1234506,1,5.78,NNE,MALLORYS,36.03,-86.77,361800,8646200
202504,199614,1234506,2,3.63,ENE,NOLENSVILLE,35.97,-86.62,3558200,8637200
202504,199614,1234506,3,4.43,ESE,NOLENSVILLE,35.92,-86.61,3555200,8636600
202504,199614,1234506,4,1.68,E,TRINITY,35.92,-86.74,3555200,8644400
202504,199614,1234509,1,1.38,N,GREENBRIER,36.3,-87.12,3618000,877200
202504,199614,1234509,2,1.77,SE,FOX BLUFF,36.3,-87.15,3618000,879000
202504,199614,1234509,3,1.31,WSW,BELL TOWN,36.11,-87.17,366600,8710200
202504,199614,1234509,4,4.18,S,PEGRAM,36.04,-87.04,362400,872400
202504,199614,1234509,5,3.48,NE,PEGRAM,36.13,-87.0,367800,8700
202504,199614,1234509,6,1.81,ESE,GRIFFINTOWN,36.17,-87.1,3610200,876000
202504,199614,1234512,1,25.95,N,TIDWELL,36.3,-87.15,3618000,879000
202504,199614,1234512,2,25.91,NNE,BON AQUA,36.31,-87.2,3618600,8712000
202504,199614,1234512,3,14.06,NNE,BON AQUA,36.14,-87.24,368400,8714400
202504,199614,1234512,4,12.88,NNE,TIDWELL,36.11,-87.17,366600,8710200
202504,199614,1235412,4,3.26,SSW,TENNESSEE CITY,36.059,-87.549,363540,8732940
202504,199614,1235412,5,2.07,W,EDGEWOOD,36.178,-87.567,3610680,8734020
202504,199614,1235412,1,3.44,NW,SLAYDEN,36.335,-87.514,3620100,8730840
202504,199614,1235412,2,3.08,NE,BELLSBURG,36.306,-87.155,3618360,879300
202504,199614,1235412,3,3.79,ENE,CLAYLICK,36.183,-87.154,3610980,879240
202504,199614,1235416,1,2.53,N,ONLY,35.906,-87.708,3554360,8742480
202504,199614,1235416,2,5.91,NNW,PINEWOOD,35.993,-87.535,3559580,8732100
202504,199614,1235416,3,1.65,NNE,BON AQUA,35.97,-87.314,3558200,8718840
202504,199614,1235416,4,2.81,E,PRIMM SPGS,35.817,-87.22,3549020,8713200
202504,199614,1235416,5,2.28,E,JONES VLY,35.776,-87.23,3546560,8713800
202504,199614,1235416,6,1.64,SSW,FARMERS EXCHANGE,35.627,-87.677,3537620,8740620
202504,199614,1235418,1,2.53,N,ONLY,35.906,-87.708,3554360,8742480
202504,199614,1235418,2,5.91,NNW,PINEWOOD,35.993,-87.535,3559580,8732100
202504,199614,1235418,3,1.65,NNE,BON AQUA,35.97,-87.314,3558200,8718840
202504,199614,1235418,4,2.81,E,PRIMM SPGS,35.817,-87.22,3549020,8713200
202504,199614,1235418,5,2.28,E,JONES VLY,35.776,-87.23,3546560,8713800
202504,199614,1235418,6,1.64,SSW,FARMERS EXCHANGE,35.627,-87.677,3537620,8740620
202504,199614,1235426,1,2.92,N,SADLERSVILLE,36.642,-87.115,3638520,876900
202504,199614,1235426,2,1.73,S,STROUDSVILLE,36.455,-87.12,3627300,877200
202504,199614,1235426,3,4.79,SSW,COOPERTOWN,36.367,-86.986,3622020,8659160
202504,199614,1235426,4,2.14,S,CHESTNUT GROVE,36.389,-86.899,3623340,8653940
202504,199614,1235426,5,4.65,SW,RIDGETON,36.35,-86.826,3621000,8649560
202504,199614,1235426,6,3.88,ENE,RIDGE TOP,36.41,-86.691,3624600,8641460
202504,199614,1235426,7,0.39,ENE,BLACK JACK,36.633,-86.564,3637980,8633840
202504,199614,1235426,8,1.88,NW,BLACK JACK,36.652,-86.59,3639120,8635400
202504,199614,1235429,1,2.92,N,SADLERSVILLE,36.642,-87.115,3638520,876900
202504,199614,1235429,2,1.73,S,STROUDSVILLE,36.455,-87.12,3627300,877200
202504,199614,1235429,3,4.79,SSW,COOPERTOWN,36.367,-86.986,3622020,8659160
202504,199614,1235429,4,2.14,S,CHESTNUT GROVE,36.389,-86.899,3623340,8653940
202504,199614,1235429,5,4.65,SW,RIDGETON,36.35,-86.826,3621000,8649560
202504,199614,1235429,6,3.88,ENE,RIDGE TOP,36.41,-86.691,3624600,8641460
202504,199614,1235429,7,0.39,ENE,BLACK JACK,36.633,-86.564,3637980,8633840
202504,199614,1235429,8,1.88,NW,BLACK JACK,36.652,-86.59,3639120,8635400
202504,199614,1235449,1,1.3,W,GRIFFINTOWN,36.183,-87.153,3610980,879180
202504,199614,1235449,2,2.18,E,GRAVELOTTE,36.232,-86.981,3613920,8658860
202504,199614,1235449,3,3.49,ENE,PEGRAM,36.128,-86.998,367680,8659880
202504,199614,1235449,4,0.83,SE,PEGRAM,36.093,-87.038,365580,872280
202504,199614,1235449,5,4.04,S,PEGRAM,36.042,-87.041,362520,872460
202504,199614,1235449,6,3.92,SSW,CRAGGIE HOPE,36.05,-87.183,363000,8710980
202504,199614,1235456,1,1.3,W,GRIFFINTOWN,36.183,-87.153,3610980,879180
202504,199614,1235456,2,2.18,E,GRAVELOTTE,36.232,-86.981,3613920,8658860
202504,199614,1235456,3,2.17,NNE,PINNACLE,36.377,-86.91,3622620,8654600
202504,199614,1235456,4,2.79,NNW,MT ZION,36.368,-86.987,3622080,8659220
202504,199614,1235456,5,2.4,NNE,OAKPLAIN,36.454,-87.121,3627240,877260
202504,199614,1235456,6,3.71,WSW,DODDSVILLE,36.321,-87.286,3619260,8717160
202504,199614,1235456,7,2.11,SSE,FOX BLUFF,36.291,-87.158,3617460,879480
202504,199614,1235459,1,3.49,ENE,PEGRAM,36.128,-86.998,367680,8659880
202504,199614,1235459,2,0.83,SE,PEGRAM,36.093,-87.038,365580,872280
202504,199614,1235459,3,4.04,S,PEGRAM,36.042,-87.041,362520,872460
202504,199614,1235459,4,3.92,SSW,CRAGGIE HOPE,36.05,-87.183,363000,8710980
202504,199614,1235459,5,2.11,SSE,FOX BLUFF,36.291,-87.158,3617460,879480
202504,199614,1235459,6,2.4,NNE,OAKPLAIN,36.454,-87.121,3627240,877260
202504,199614,1235459,7,2.79,NNW,MT ZION,36.368,-86.987,3622080,8659220
202504,199614,1235459,8,2.17,NNE,PINNACLE,36.377,-86.91,3622620,8654600
202504,201395,1250556,1,3.56,NW,LEES STATION,35.59,-85.29,3535400,8517400
202504,201395,1250557,1,3.56,NW,LEES STATION,35.59,-85.29,3535400,8517400
202504,201395,1250558,1,3.42,ESE,WARTBURG,36.09,-84.54,365400,8432400
202504,201425,1250738,1,0.69,N,OLD ENGLEWOOD,35.43,-84.5,3525800,8430000
202504,201426,1250739,1,1.32,WSW,WEST EMORY,35.87,-84.1,3552200,846000
202504,199903,1237315,1,2.36,NE,BURT,35.7971,-86.1044,3547826,866264
202504,199903,1237315,2,2.22,NE,BURT,35.7952,-86.1054,3547712,866324
202504,199903,1237315,3,2.29,NE,BURT,35.7931,-86.1008,3547586,866048
202504,199903,1237315,4,2.6,NE,BURT,35.791,-86.0915,3547460,865490
202504,199903,1237315,5,2.41,SSW,WOODBURY,35.7961,-86.0901,3547766,865406
202504,199903,1237316,1,0.92,ENE,BERRY HILL,36.1249,-86.7548,367494,8645288
202504,199903,1237316,2,1.18,ENE,BERRY HILL,36.126,-86.7503,367560,8645018
202504,199903,1237316,3,1.34,SW,WOODBINE,36.1081,-86.739,366486,8644340
202504,199903,1237316,4,1.56,SE,BERRY HILL,36.1072,-86.747,366432,8644820
202504,199614,1234544,1,1.38,N,GREENBRIER,36.3,-87.12,3618000,877200
202504,199614,1234544,2,1.77,SE,FOX BLUFF,36.3,-87.15,3618000,879000
202504,199614,1234544,3,1.31,WSW,BELL TOWN,36.11,-87.17,366600,8710200
202504,199614,1234544,4,4.18,S,PEGRAM,36.04,-87.04,362400,872400
202504,199614,1234544,5,3.48,NE,PEGRAM,36.13,-87.0,367800,8700
202504,199614,1234544,6,1.81,ESE,GRIFFINTOWN,36.17,-87.1,3610200,876000
202504,199614,1234545,1,25.95,N,TIDWELL,36.3,-87.15,3618000,879000
202504,199614,1234545,2,25.91,NNE,BON AQUA,36.31,-87.2,3618600,8712000
202504,199614,1234545,3,14.06,NNE,BON AQUA,36.14,-87.24,368400,8714400
202504,199614,1234545,4,12.88,NNE,TIDWELL,36.11,-87.17,366600,8710200
202504,199614,1234547,1,1.67,E,NEW PROVIDENCE,36.55,-87.37,3633000,8722200
202504,199614,1234547,2,2.98,NNE,PORT ROYAL,36.59,-87.13,3635400,877800
202504,199614,1234547,3,1.8,ESE,PORT ROYAL,36.54,-87.12,3632400,877200
202504,199614,1234547,4,2.07,S,PORT ROYAL,36.52,-87.15,3631200,879000
202504,199614,1234547,5,0.89,SW,CLARKSVILLE,36.52,-87.36,3631200,8721600
202504,199614,1234549,1,0.89,SW,SADLERSVILLE,36.59,-87.13,3635400,877800
202504,199614,1234549,2,5.32,NE,ADAMS,36.64,-87.01,3638400,87600
202504,199614,1234549,3,2.32,WNW,FAIRVIEW,36.64,-86.92,3638400,8655200
202504,199614,1234549,4,0.69,S,WALNUT GROVE,36.54,-87.12,3632400,877200
202504,199614,1234551,1,4.18,S,SAILORS REST,36.36,-87.59,3621600,8735400
202504,199614,1234551,2,2.17,SW,STRINGTOWN,36.46,-87.6,3627600,8736000
202504,199614,1234551,3,2.22,E,KENWOOD,36.58,-87.36,3634800,8721600
202504,199614,1234551,4,1.77,SE,FREDONIA,36.41,-87.2,3624600,8712000
202504,199614,1234551,5,2.35,SSE,SOUTHSIDE,36.35,-87.28,3621000,8716800
202504,199614,1234551,6,0.89,SE,ROUND POND,36.44,-87.37,3626400,8722200
202504,199614,1235468,4,2.28,E,CHIPMAN,36.452,-86.239,3627120,8614340
202504,199614,1235468,5,0.75,ENE,CHIPMAN,36.453,-86.267,3627180,8616020
202504,199614,1235468,6,3.79,SE,CASTALIAN SPGS,36.361,-86.272,3621660,8616320
202504,199614,1235468,7,2.74,WNW,ROCKLAND,36.316,-86.675,3618960,8640500
202504,199614,1235468,8,1.0,SW,WHITE HILL,36.408,-86.69,3624480,8641400
202504,199614,1235468,1,1.91,W,MITCHELLVILLE,36.634,-86.564,3638040,8633840
202504,199614,1235468,2,6.93,WNW,MITCHELLVILLE,36.652,-86.652,3639120,8639120
202504,199614,1235468,3,3.01,NNE,PLEASANT GROVE,36.639,-86.206,3638340,8612360
202504,199614,1235469,1,1.91,W,MITCHELLVILLE,36.634,-86.564,3638040,8633840
202504,199614,1235469,2,6.93,WNW,MITCHELLVILLE,36.652,-86.652,3639120,8639120
202504,199614,1235469,3,3.01,NNE,PLEASANT GROVE,36.639,-86.206,3638340,8612360
202504,199614,1235469,4,2.28,E,CHIPMAN,36.452,-86.239,3627120,8614340
202504,199614,1235469,5,0.75,ENE,CHIPMAN,36.453,-86.267,3627180,8616020
202504,199614,1235469,6,3.79,SE,CASTALIAN SPGS,36.361,-86.272,3621660,8616320
202504,199614,1235469,7,2.74,WNW,ROCKLAND,36.316,-86.675,3618960,8640500
202504,199614,1235469,8,1.0,SW,WHITE HILL,36.408,-86.69,3624480,8641400
202504,199614,1235470,1,3.58,W,SCOTTSBORO,36.225,-86.984,3613500,8659040
202504,199614,1235470,2,1.47,W,FOREST GROVE,36.366,-86.906,3621960,8654360
202504,199614,1235470,3,2.56,W,IVY PT,36.349,-86.826,3620940,8649560
202504,199614,1235470,4,1.88,NNE,BAKERS,36.404,-86.754,3624240,8645240
202504,199614,1235470,5,0.57,ESE,LAKEWOOD,36.248,-86.62,3614880,8637200
202504,199614,1235470,6,1.18,S,BELLEVUE,36.053,-86.929,363180,8655740
202504,199614,1235471,1,0.57,ESE,LAKEWOOD,36.248,-86.62,3614880,8637200
202504,199614,1235471,2,1.9,E,COUCHVILLE,36.1,-86.516,366000,8630960
202504,199614,1235471,3,5.67,S,BROOKLIN,35.968,-86.619,3558080,8637140
202504,199614,1235471,4,1.18,S,BELLEVUE,36.053,-86.929,363180,8655740
202504,199614,1235472,1,1.73,E,GOODLETTSVILLE,36.32,-86.689,3619200,8641340
202504,199614,1235472,2,3.54,W,SCOTTSBORO,36.227,-86.983,3613620,8658980
202504,199614,1235472,3,3.11,SSW,LINTON,35.988,-87.04,3559280,872400
202504,199614,1235472,4,1.17,S,BELLEVUE,36.053,-86.93,363180,8655800
202504,199614,1235472,5,5.67,S,BROOKLIN,35.968,-86.617,3558080,8637020
202504,199614,1235472,6,1.95,E,COUCHVILLE,36.1,-86.515,366000,8630900
202504,199614,1235473,1,52.59,NNW,WALNUT GROVE,36.39,-86.909,3623400,8654540
202504,199614,1235473,2,48.44,NNW,WALNUT GROVE,36.35,-86.825,3621000,8649500
202504,199614,1235473,3,51.08,NNW,WALNUT GROVE,36.404,-86.755,3624240,8645300
202504,199614,1235473,4,35.65,N,WALNUT GROVE,36.196,-86.576,3611760,8634560
202504,199614,1235473,5,31.17,NNW,ROVER,36.049,-86.902,362940,8654120
202504,199614,1235473,6,32.24,NW,ROVER,36.053,-86.929,363180,8655740
202504,199614,1235473,7,32.77,NW,CEDAR GROVE,35.989,-87.039,3559340,872340
202504,201427,1250744,1,1.49,NNW,WARTBURG,36.12,-84.61,367200,8436600
202504,201427,1250745,1,0.0,N,ERNESTVILLE,36.07,-82.5,364200,8230000
